"StateName","FIPS","CountyName","Votes","Trump","Clinton","Other","TrumpPCT","ClintonPCT","OtherPCT","TrumpVClinton","TrumpVClintonPCT","FIPSWinner","StateWinner"
"Iowa","19007","Appanoose",6136,4033,1814,289,65.7268578878748,29.5632333767927,4.70990873533246,2219,36.1636245110821,"Trump","Trump"
"Iowa","19009","Audubon",3412,2136,1080,196,62.6025791324736,31.6529894490035,5.74443141852286,1056,30.9495896834701,"Trump","Trump"
"Iowa","19011","Benton",13844,8232,4678,934,59.4625830684773,33.790811904074,6.74660502744871,3554,25.6717711644033,"Trump","Trump"
"Iowa","19013","Black Hawk",64405,27476,32233,4696,42.6612840617964,50.0473565716947,7.29135936650881,-4757,-7.38607250989831,"Clinton","Trump"
"Iowa","19015","Boone",14196,7484,5541,1171,52.7190757959989,39.0321217244294,8.24880247957171,1943,13.6869540715695,"Trump","Trump"
"Iowa","19017","Bremer",13538,7208,5356,974,53.242724183779,39.5627123651943,7.19456345102674,1852,13.6800118185847,"Trump","Trump"
"Iowa","19019","Buchanan",10252,5510,3970,772,53.7456106125634,38.7241513850956,7.53023800234101,1540,15.0214592274678,"Trump","Trump"
"Iowa","19021","Buena Vista",8278,4903,2856,519,59.2292824353709,34.5010872191351,6.26963034549408,2047,24.7281952162358,"Trump","Trump"
"Iowa","19023","Butler",7513,4921,2157,435,65.4998003460668,28.7102355916412,5.78996406229203,2764,36.7895647544257,"Trump","Trump"
"Iowa","19025","Calhoun",5159,3468,1398,293,67.2223299088971,27.0982748594689,5.67939523163404,2070,40.1240550494282,"Trump","Trump"
"Iowa","19027","Carroll",10544,6638,3309,597,62.9552352048558,31.3827769347496,5.66198786039454,3329,31.5724582701062,"Trump","Trump"
"Iowa","19029","Cass",7125,4761,1951,413,66.821052631579,27.3824561403509,5.79649122807018,2810,39.4385964912281,"Trump","Trump"
"Iowa","19031","Cedar",9541,5295,3599,647,55.4973273241799,37.7214128498061,6.78125982601405,1696,17.7759144743738,"Trump","Trump"
"Iowa","19033","Cerro Gordo",22965,11621,9862,1482,50.6030916612236,42.9436098410625,6.45329849771391,1759,7.65948182016112,"Trump","Trump"
"Iowa","19035","Cherokee",6258,4192,1679,387,66.9862575902844,26.8296580377117,6.18408437200384,2513,40.1565995525727,"Trump","Trump"
"Iowa","19037","Chickasaw",6435,3742,2266,427,58.1507381507381,35.2136752136752,6.63558663558663,1476,22.9370629370629,"Trump","Trump"
"Iowa","19039","Clarke",4454,2713,1465,276,60.9115401885945,32.8917826672654,6.1966771441401,1248,28.0197575213291,"Trump","Trump"
"Iowa","19041","Clay",8617,5877,2249,491,68.2023906231867,26.0995706162237,5.69803876058953,3628,42.102820006963,"Trump","Trump"
"Iowa","19043","Clayton",9129,5317,3237,575,58.242961989265,35.4584291817286,6.29860882900646,2080,22.7845328075364,"Trump","Trump"
"Iowa","19045","Clinton",23067,11276,10095,1696,48.883686651927,43.76381844193,7.35249490614297,1181,5.11986820999697,"Trump","Trump"
"Iowa","19047","Crawford",6935,4617,1991,327,66.5753424657534,28.7094448449892,4.71521268925739,2626,37.8658976207642,"Trump","Trump"
"Iowa","19049","Dallas",38252,19339,15701,3212,50.5568336296141,41.0462198055004,8.3969465648855,3638,9.51061382411378,"Trump","Trump"
"Iowa","19051","Davis",3882,2723,977,182,70.1442555383823,25.1674394641937,4.68830499742401,1746,44.9768160741886,"Trump","Trump"
"Iowa","19053","Decatur",3734,2296,1201,237,61.4890198178897,32.1638993036958,6.34708087841457,1095,29.3251205141939,"Trump","Trump"
"Iowa","19055","Delaware",9241,5694,2957,590,61.6167081484688,31.9987014392382,6.38459041229304,2737,29.6180067092306,"Trump","Trump"
"Iowa","19057","Des Moines",19103,9529,8212,1362,49.8822174527561,42.9880123540805,7.12977019316338,1317,6.8942050986756,"Trump","Trump"
"Iowa","19059","Dickinson",10354,6753,3056,545,65.2211705621016,29.5151632219432,5.26366621595519,3697,35.7060073401584,"Trump","Trump"
"Iowa","19061","Dubuque",49721,23460,22850,3411,47.183282717564,45.9564369180025,6.86028036443354,610,1.22684579956155,"Trump","Trump"
"Iowa","19063","Emmet",4753,3124,1357,272,65.7269093204292,28.5503892278561,5.72270145171471,1767,37.1765200925731,"Trump","Trump"
"Iowa","19065","Fayette",9975,5620,3689,666,56.3408521303258,36.9824561403509,6.67669172932331,1931,19.3583959899749,"Trump","Trump"
"Iowa","19067","Floyd",8060,4375,3179,506,54.2803970223325,39.4416873449131,6.27791563275434,1196,14.8387096774194,"Trump","Trump"
"Iowa","19069","Franklin",4968,3163,1493,312,63.6674718196457,30.0523349436393,6.28019323671498,1670,33.6151368760064,"Trump","Trump"
"Iowa","19071","Fremont",3595,2407,963,225,66.9541029207232,26.7872044506259,6.2586926286509,1444,40.1668984700974,"Trump","Trump"
"Iowa","19073","Greene",4821,2820,1691,310,58.4940883634101,35.07571043352,6.4302012030699,1129,23.4183779298901,"Trump","Trump"
"Iowa","19075","Grundy",6872,4527,1856,489,65.8760186263097,27.0081490104773,7.11583236321304,2671,38.8678696158324,"Trump","Trump"
"Iowa","19077","Guthrie",5750,3628,1732,390,63.095652173913,30.1217391304348,6.78260869565217,1896,32.9739130434783,"Trump","Trump"
"Iowa","19079","Hamilton",7694,4463,2726,505,58.006238627502,35.4302053548219,6.56355601767611,1737,22.57603327268,"Trump","Trump"
"Iowa","19081","Hancock",5871,3977,1587,307,67.7397376937489,27.0311701584057,5.22909214784534,2390,40.7085675353432,"Trump","Trump"
"Iowa","19083","Hardin",8533,5254,2787,492,61.5727176842845,32.6614320871909,5.76585022852455,2467,28.9112855970936,"Trump","Trump"
"Iowa","19085","Harrison",7465,4902,2131,432,65.6664434025452,28.5465505693235,5.78700602813128,2771,37.1198928332217,"Trump","Trump"
"Iowa","19087","Henry",9404,5779,2904,721,61.4525733730327,30.8804763930242,7.666950233943,2875,30.5720969800085,"Trump","Trump"
"Iowa","19089","Howard",4559,2611,1677,271,57.2713314323316,36.7843825400307,5.94428602763764,934,20.4869488923009,"Trump","Trump"
"Iowa","19091","Humboldt",5087,3568,1252,267,70.1395714566542,24.6117554550816,5.2486730882642,2316,45.5278160015726,"Trump","Trump"
"Iowa","19093","Ida",3612,2655,792,165,73.5049833887043,21.9269102990033,4.56810631229236,1863,51.578073089701,"Trump","Trump"
"Iowa","19095","Iowa",8904,5205,3084,615,58.4568733153639,34.6361185983828,6.90700808625337,2121,23.8207547169811,"Trump","Trump"
"Iowa","19097","Jackson",10310,5824,3837,649,56.4888457807954,37.2162948593598,6.29485935984481,1987,19.2725509214355,"Trump","Trump"
"Iowa","19099","Jasper",19034,10560,7109,1365,55.4796679625932,37.3489545024693,7.17137753493748,3451,18.130713460124,"Trump","Trump"
"Iowa","19101","Jefferson",8156,3748,3710,698,45.9538989700834,45.4879843060324,8.55811672388426,38,0.465914664051006,"Trump","Trump"
"Iowa","19103","Johnson",76940,21044,50200,5696,27.3511827397972,65.2456459578893,7.40317130231349,-29156,-37.894463218092,"Clinton","Trump"
"Iowa","19105","Jones",10133,5720,3787,626,56.4492253034639,37.3729398993388,6.17783479719728,1933,19.0762854041251,"Trump","Trump"
"Iowa","19107","Keokuk",4985,3390,1342,253,68.0040120361083,26.9207622868606,5.07522567703109,2048,41.0832497492478,"Trump","Trump"
"Iowa","19109","Kossuth",8607,5653,2543,411,65.6790984082723,29.5457186011386,4.77518299058906,3110,36.1333798071337,"Trump","Trump"
"Iowa","19111","Lee",16151,8803,6215,1133,54.5043650547954,38.4805894371866,7.01504550801808,2588,16.0237756176088,"Trump","Trump"
"Iowa","19113","Linn",117098,48390,58935,9773,41.3243607918154,50.3296384225179,8.34600078566671,-10545,-9.00527763070249,"Clinton","Trump"
"Iowa","19115","Louisa",5008,3069,1648,291,61.2819488817891,32.9073482428115,5.81070287539936,1421,28.3746006389776,"Trump","Trump"
"Iowa","19117","Lucas",4354,2877,1239,238,66.0771704180064,28.4565916398714,5.46623794212219,1638,37.6205787781351,"Trump","Trump"
"Iowa","19119","Lyon",6377,5192,920,265,81.4175944801631,14.4268464795358,4.15555904030108,4272,66.9907480006273,"Trump","Trump"
"Iowa","19121","Madison",8636,5360,2678,598,62.0657711903659,31.0097267253358,6.92450208429829,2682,31.0560444650301,"Trump","Trump"
"Iowa","19123","Mahaska",10632,7432,2619,581,69.9021820917984,24.6331828442438,5.46463506395786,4813,45.2689992475546,"Trump","Trump"
"Iowa","19125","Marion",17816,10962,5482,1372,61.5289627301302,30.7700942972609,7.70094297260889,5480,30.7588684328693,"Trump","Trump"
"Iowa","19127","Marshall",17980,9146,7652,1182,50.8676307007786,42.5583982202447,6.57397107897664,1494,8.30923248053393,"Trump","Trump"
"Iowa","19129","Mills",7698,5067,2090,541,65.8222915042868,27.1499090672902,7.02779942842297,2977,38.6723824369966,"Trump","Trump"
"Iowa","19131","Mitchell",5417,3190,1888,339,58.8886837733063,34.8532398006277,6.25807642606609,1302,24.0354439726786,"Trump","Trump"
"Iowa","19133","Monona",4572,3120,1247,205,68.241469816273,27.2747156605424,4.4838145231846,1873,40.9667541557305,"Trump","Trump"
"Iowa","19135","Monroe",3865,2638,1056,171,68.2535575679172,27.3221216041397,4.42432082794308,1582,40.9314359637775,"Trump","Trump"
"Iowa","19137","Montgomery",5044,3436,1314,294,68.1205392545599,26.050753370341,5.82870737509913,2122,42.0697858842189,"Trump","Trump"
"Iowa","19139","Muscatine",19434,9584,8368,1482,49.3156323968303,43.0585571678502,7.62581043531954,1216,6.25707522898014,"Trump","Trump"
"Iowa","19141","O'Brien",7406,5752,1315,339,77.6667566837699,17.755873615987,4.57736970024305,4437,59.9108830677829,"Trump","Trump"
"Iowa","19143","Osceola",3213,2531,552,130,78.7737317149082,17.1802054154995,4.04606286959228,1979,61.5935262994087,"Trump","Trump"
"Iowa","19145","Page",7044,4893,1807,344,69.4633730834753,25.6530380465645,4.88358886996025,3086,43.8103350369108,"Trump","Trump"
"Iowa","19147","Palo Alto",4703,3081,1398,224,65.511375717627,29.7257069955348,4.76291728683819,1683,35.7856687220923,"Trump","Trump"
"Iowa","19149","Plymouth",13190,9680,2885,625,73.3889310083397,21.8726307808946,4.73843821076573,6795,51.516300227445,"Trump","Trump"
"Iowa","19151","Pocahontas",3865,2702,963,200,69.9094437257439,24.9159120310479,5.17464424320828,1739,44.993531694696,"Trump","Trump"
"Iowa","19153","Polk",231555,93492,119804,18259,40.3757206711149,51.7388957267172,7.88538360216795,-26312,-11.3631750556023,"Clinton","Trump"
"Iowa","19155","Pottawattamie",42680,24447,15355,2878,57.2797563261481,35.977038425492,6.74320524835989,9092,21.302717900656,"Trump","Trump"
"Iowa","19157","Poweshiek",9833,4946,4304,583,50.3000101698363,43.7709752872979,5.92901454286586,642,6.52903488253839,"Trump","Trump"
"Iowa","19159","Ringgold",2707,1824,753,130,67.3808644255634,27.8167713335796,4.80236424085704,1071,39.5640930919838,"Trump","Trump"
"Iowa","19161","Sac",5212,3703,1270,239,71.0475825019187,24.3668457405986,4.58557175748273,2433,46.68073676132,"Trump","Trump"
"Iowa","19163","Scott",86220,39149,40440,6631,45.4059382973788,46.9032707028532,7.69079099976804,-1291,-1.49733240547437,"Clinton","Trump"
"Iowa","19165","Shelby",6370,4362,1662,346,68.4772370486656,26.0910518053375,5.43171114599686,2700,42.3861852433281,"Trump","Trump"
"Iowa","19167","Sioux",18194,14785,2300,1109,81.2630537539848,12.6415301747829,6.09541607123227,12485,68.6215235792019,"Trump","Trump"
"Iowa","19169","Story",50667,19458,25709,5500,38.4036947125348,50.7411135453056,10.8551917421596,-6251,-12.3374188327708,"Clinton","Trump"
"Iowa","19171","Tama",8752,4971,3196,585,56.7984460694698,36.5173674588665,6.68418647166362,1775,20.2810786106033,"Trump","Trump"
"Iowa","19173","Taylor",3029,2111,758,160,69.6929679762298,25.0247606470782,5.28227137669198,1353,44.6682073291515,"Trump","Trump"
"Iowa","19175","Union",5832,3525,1922,385,60.4423868312757,32.9561042524006,6.60150891632373,1603,27.4862825788752,"Trump","Trump"
"Iowa","19177","Van Buren",3561,2527,845,189,70.9632125807357,23.7292895254142,5.30749789385004,1682,47.2339230553215,"Trump","Trump"
"Iowa","19179","Wapello",15149,8715,5594,840,57.5285497392567,36.9265298039475,5.54492045679583,3121,20.6020199353093,"Trump","Trump"
"Iowa","19181","Warren",27300,14814,10411,2075,54.2637362637363,38.1355311355311,7.6007326007326,4403,16.1282051282051,"Trump","Trump"
"Iowa","19183","Washington",10929,6173,3943,813,56.4827523103669,36.078323725867,7.43892396376613,2230,20.4044285845,"Trump","Trump"
"Iowa","19185","Wayne",2940,2069,719,152,70.3741496598639,24.4557823129252,5.17006802721088,1350,45.9183673469388,"Trump","Trump"
"Iowa","19187","Webster",17430,10056,6305,1069,57.6936316695353,36.1732644865175,6.13310384394722,3751,21.5203671830178,"Trump","Trump"
"Iowa","19189","Winnebago",5787,3447,1931,409,59.5645412130638,33.3678935545188,7.06756523241749,1516,26.196647658545,"Trump","Trump"
"Iowa","19191","Winneshiek",11362,5344,5254,764,47.0339728920965,46.2418588276712,6.72416828023235,90,0.79211406442527,"Trump","Trump"
"Iowa","19193","Woodbury",43718,24727,16210,2781,56.5602269088247,37.0785488814676,6.36122420970767,8517,19.4816780273571,"Trump","Trump"
"Iowa","19195","Worth",4257,2453,1530,274,57.6227390180879,35.9408033826639,6.4364575992483,923,21.681935635424,"Trump","Trump"
"Iowa","19197","Wright",6026,3800,1896,330,63.0600730169267,31.463657484235,5.47626949883837,1904,31.5964155326917,"Trump","Trump"
"Kansas","20001","Allen",5454,3651,1433,370,66.9416941694169,26.2742940960763,6.78401173450678,2218,40.6674000733407,"Trump","Trump"
"Kansas","20003","Anderson",3350,2435,672,243,72.6865671641791,20.0597014925373,7.25373134328358,1763,52.6268656716418,"Trump","Trump"
"Kansas","20005","Atchison",6575,4049,1989,537,61.5817490494297,30.2509505703422,8.16730038022814,2060,31.3307984790875,"Trump","Trump"
"Kansas","20007","Barber",2252,1850,286,116,82.1492007104796,12.6998223801066,5.15097690941385,1564,69.449378330373,"Trump","Trump"
"Kansas","20009","Barton",10337,7888,1839,610,76.3084066943988,17.7904614491632,5.90113185643804,6049,58.5179452452356,"Trump","Trump"
"Kansas","20011","Bourbon",6093,4424,1336,333,72.6079107172165,21.926801247333,5.46528803545052,3088,50.6811094698835,"Trump","Trump"
"Kansas","20013","Brown",4036,2906,863,267,72.001982160555,21.382556987116,6.61546085232904,2043,50.619425173439,"Trump","Trump"
"Kansas","20015","Butler",27657,19073,6573,2011,68.9626496004628,23.7661351556568,7.27121524388039,12500,45.196514444806,"Trump","Trump"
"Kansas","20017","Chase",1369,969,316,84,70.781592403214,23.0825420014609,6.13586559532505,653,47.6990504017531,"Trump","Trump"
"Kansas","20019","Chautauqua",1481,1236,197,48,83.4571235651587,13.3018230925051,3.24105334233626,1039,70.1553004726536,"Trump","Trump"
"Kansas","20021","Cherokee",8620,6182,2005,433,71.7169373549884,23.2598607888631,5.02320185614849,4177,48.4570765661253,"Trump","Trump"
"Kansas","20023","Cheyenne",1407,1173,181,53,83.3688699360341,12.864250177683,3.76687988628287,992,70.5046197583511,"Trump","Trump"
"Kansas","20025","Clark",1005,825,120,60,82.089552238806,11.9402985074627,5.97014925373134,705,70.1492537313433,"Trump","Trump"
"Kansas","20027","Clay",3820,2891,677,252,75.6806282722513,17.7225130890052,6.59685863874346,2214,57.9581151832461,"Trump","Trump"
"Kansas","20029","Cloud",3930,2919,761,250,74.2748091603053,19.3638676844784,6.36132315521628,2158,54.910941475827,"Trump","Trump"
"Kansas","20031","Coffey",4068,3050,727,291,74.9754178957719,17.8711897738446,7.15339233038348,2323,57.1042281219272,"Trump","Trump"
"Kansas","20033","Comanche",867,715,102,50,82.4682814302192,11.7647058823529,5.76701268742791,613,70.7035755478662,"Trump","Trump"
"Kansas","20035","Cowley",12621,8270,3551,800,65.5257111163933,28.1356469376436,6.33864194596308,4719,37.3900641787497,"Trump","Trump"
"Kansas","20037","Crawford",14891,8624,5199,1068,57.9141763481297,34.9137062655295,7.17211738634074,3425,23.0004700826002,"Trump","Trump"
"Kansas","20039","Decatur",1452,1210,178,64,83.3333333333333,12.2589531680441,4.40771349862259,1032,71.0743801652893,"Trump","Trump"
"Kansas","20041","Dickinson",8210,6029,1609,572,73.4348355663825,19.5980511571255,6.96711327649208,4420,53.836784409257,"Trump","Trump"
"Kansas","20043","Doniphan",3378,2606,587,185,77.1462403789224,17.3771462403789,5.47661338069864,2019,59.7690941385435,"Trump","Trump"
"Kansas","20045","Douglas",50087,14688,31195,4204,29.3249745442929,62.2816299638629,8.39339549184419,-16507,-32.95665541957,"Clinton","Trump"
"Kansas","20047","Edwards",1319,1037,212,70,78.620166793025,16.0727824109174,5.30705079605762,825,62.5473843821077,"Trump","Trump"
"Kansas","20049","Elk",1259,1048,160,51,83.2406671961874,12.7084988085782,4.05083399523431,888,70.5321683876092,"Trump","Trump"
"Kansas","20051","Ellis",11947,8466,2742,739,70.8629781535113,22.9513685444045,6.18565330208421,5724,47.9116096091069,"Trump","Trump"
"Kansas","20053","Ellsworth",2679,1969,521,189,73.4975737215379,19.4475550578574,7.0548712206047,1448,54.0500186636805,"Trump","Trump"
"Kansas","20055","Finney",10159,6350,3195,614,62.5061521803327,31.4499458608131,6.04390195885422,3155,31.0562063195196,"Trump","Trump"
"Kansas","20057","Ford",7718,5114,2149,455,66.2606892977455,27.844001036538,5.89530966571651,2965,38.4166882612076,"Trump","Trump"
"Kansas","20059","Franklin",10965,7185,2892,888,65.5266757865937,26.374829001368,8.0984952120383,4293,39.1518467852257,"Trump","Trump"
"Kansas","20061","Geary",7504,4274,2722,508,56.956289978678,36.273987206823,6.76972281449893,1552,20.682302771855,"Trump","Trump"
"Kansas","20063","Gove",1343,1140,149,54,84.8845867460908,11.0945644080417,4.02084884586746,991,73.7900223380491,"Trump","Trump"
"Kansas","20065","Graham",1284,1025,188,71,79.8286604361371,14.6417445482866,5.52959501557632,837,65.1869158878505,"Trump","Trump"
"Kansas","20067","Grant",2389,1804,441,144,75.5127668480536,18.4596065299288,6.02762662201758,1363,57.0531603181247,"Trump","Trump"
"Kansas","20069","Gray",2066,1698,263,105,82.1878025169409,12.729912875121,5.08228460793804,1435,69.4578896418199,"Trump","Trump"
"Kansas","20071","Greeley",650,534,83,33,82.1538461538462,12.7692307692308,5.07692307692308,451,69.3846153846154,"Trump","Trump"
"Kansas","20073","Greenwood",2840,2160,485,195,76.056338028169,17.0774647887324,6.86619718309859,1675,58.9788732394366,"Trump","Trump"
"Kansas","20075","Hamilton",876,705,121,50,80.4794520547945,13.8127853881279,5.70776255707763,584,66.6666666666667,"Trump","Trump"
"Kansas","20077","Harper",2578,1996,393,189,77.4243599689682,15.244375484872,7.33126454615981,1603,62.1799844840962,"Trump","Trump"
"Kansas","20079","Harvey",14916,8668,5068,1180,58.1120943952802,33.9769375167605,7.91096808795924,3600,24.1351568785197,"Trump","Trump"
"Kansas","20081","Haskell",1354,1040,245,69,76.8094534711964,18.0945347119645,5.096011816839,795,58.7149187592319,"Trump","Trump"
"Kansas","20083","Hodgeman",1017,855,124,38,84.070796460177,12.1927236971485,3.73647984267453,731,71.8780727630285,"Trump","Trump"
"Kansas","20085","Jackson",5818,3939,1512,367,67.703678239945,25.9883121347542,6.30800962530079,2427,41.7153661051908,"Trump","Trump"
"Kansas","20087","Jefferson",8337,5213,2518,606,62.5284874655152,30.2027108072448,7.26880172724001,2695,32.3257766582704,"Trump","Trump"
"Kansas","20089","Jewell",1494,1223,180,91,81.8607764390897,12.0481927710843,6.09103078982597,1043,69.8125836680053,"Trump","Trump"
"Kansas","20091","Johnson",294208,137490,129852,26866,46.7322438546878,44.136121383511,9.13163476180118,7638,2.59612247117686,"Trump","Trump"
"Kansas","20093","Kearny",1316,1075,174,67,81.6869300911854,13.2218844984802,5.09118541033435,901,68.4650455927052,"Trump","Trump"
"Kansas","20095","Kingman",3334,2530,599,205,75.8848230353929,17.9664067186563,6.14877024595081,1931,57.9184163167367,"Trump","Trump"
"Kansas","20097","Kiowa",1079,900,114,65,83.4105653382762,10.5653382761817,6.02409638554217,786,72.8452270620945,"Trump","Trump"
"Kansas","20099","Labette",8107,5335,2291,481,65.8073270013569,28.2595288022696,5.9331441963735,3044,37.5477981990872,"Trump","Trump"
"Kansas","20101","Lane",871,718,106,47,82.4339839265212,12.1699196326062,5.39609644087256,612,70.264064293915,"Trump","Trump"
"Kansas","20103","Leavenworth",30639,17638,10209,2792,57.5671529749666,33.3202780769607,9.11256894807272,7429,24.2468748980058,"Trump","Trump"
"Kansas","20105","Lincoln",1464,1179,215,70,80.5327868852459,14.6857923497268,4.78142076502732,964,65.8469945355191,"Trump","Trump"
"Kansas","20107","Linn",4454,3484,736,234,78.2218230803772,16.5244723843736,5.25370453524921,2748,61.6973506960036,"Trump","Trump"
"Kansas","20109","Logan",1357,1132,149,76,83.4193072955048,10.9801031687546,5.6005895357406,983,72.4392041267502,"Trump","Trump"
"Kansas","20111","Lyon",12472,6552,4649,1271,52.5336754329699,37.2754971135343,10.1908274534958,1903,15.2581783194355,"Trump","Trump"
"Kansas","20113","McPherson",12742,8549,3226,967,67.0930780097316,25.3178464919165,7.58907549835191,5323,41.7752315178151,"Trump","Trump"
"Kansas","20115","Marion",5624,4003,1204,417,71.1770981507824,21.4082503556188,7.41465149359886,2799,49.7688477951636,"Trump","Trump"
"Kansas","20117","Marshall",4673,3307,1072,294,70.7682430986518,22.9402953135031,6.29146158784507,2235,47.8279477851487,"Trump","Trump"
"Kansas","20119","Meade",1732,1415,210,107,81.6974595842956,12.1247113163972,6.17782909930716,1205,69.5727482678984,"Trump","Trump"
"Kansas","20121","Miami",15022,10003,3991,1028,66.5890027958993,26.5677007056317,6.84329649846891,6012,40.0213020902676,"Trump","Trump"
"Kansas","20123","Mitchell",2942,2308,477,157,78.4500339904827,16.2134602311353,5.33650577838205,1831,62.2365737593474,"Trump","Trump"
"Kansas","20125","Montgomery",12004,8679,2637,688,72.3008997001,21.967677440853,5.73142285904698,6042,50.3332222592469,"Trump","Trump"
"Kansas","20127","Morris",2624,1820,601,203,69.359756097561,22.9039634146341,7.73628048780488,1219,46.4557926829268,"Trump","Trump"
"Kansas","20129","Morton",1192,995,147,50,83.4731543624161,12.3322147651007,4.19463087248322,848,71.1409395973154,"Trump","Trump"
"Kansas","20131","Nemaha",5122,4124,725,273,80.5154236626318,14.1546270987895,5.32994923857868,3399,66.3607965638422,"Trump","Trump"
"Kansas","20133","Neosho",6314,4431,1501,382,70.1773835920177,23.7725688945201,6.05004751346215,2930,46.4048146974976,"Trump","Trump"
"Kansas","20135","Ness",1454,1228,162,64,84.4566712517194,11.1416781292985,4.40165061898212,1066,73.3149931224209,"Trump","Trump"
"Kansas","20137","Norton",2234,1840,281,113,82.3634735899731,12.5783348254252,5.05819158460161,1559,69.7851387645479,"Trump","Trump"
"Kansas","20139","Osage",7046,4826,1753,467,68.4927618506954,24.8793641782572,6.6278739710474,3073,43.6133976724383,"Trump","Trump"
"Kansas","20141","Osborne",1788,1460,233,95,81.65548098434,13.0313199105145,5.31319910514541,1227,68.6241610738255,"Trump","Trump"
"Kansas","20143","Ottawa",2903,2283,424,196,78.6427833275921,14.6055804340338,6.7516362383741,1859,64.0372028935584,"Trump","Trump"
"Kansas","20145","Pawnee",2661,1904,579,178,71.5520481022172,21.7587373167982,6.68921458098459,1325,49.793310785419,"Trump","Trump"
"Kansas","20147","Phillips",2664,2233,300,131,83.8213213213213,11.2612612612613,4.91741741741742,1933,72.5600600600601,"Trump","Trump"
"Kansas","20149","Pottawatomie",10693,7612,2225,856,71.186757691948,20.808005237071,8.00523707098102,5387,50.378752454877,"Trump","Trump"
"Kansas","20151","Pratt",3842,2838,771,233,73.8677771993753,20.0676730869339,6.06454971369079,2067,53.8001041124414,"Trump","Trump"
"Kansas","20153","Rawlins",1472,1220,163,89,82.8804347826087,11.0733695652174,6.04619565217391,1057,71.8070652173913,"Trump","Trump"
"Kansas","20155","Reno",24536,15513,6837,2186,63.2254646234105,27.8651776980763,8.9093576785132,8676,35.3602869253342,"Trump","Trump"
"Kansas","20157","Republic",2529,2024,375,130,80.0316330565441,14.8279952550415,5.14037168841439,1649,65.2036378015026,"Trump","Trump"
"Kansas","20159","Rice",3804,2837,695,272,74.5793901156677,18.2702418506835,7.15036803364879,2142,56.3091482649842,"Trump","Trump"
"Kansas","20161","Riley",21974,10107,9341,2526,45.9952671338855,42.5093292072449,11.4954036588696,766,3.48593792664057,"Trump","Trump"
"Kansas","20163","Rooks",2419,2031,275,113,83.960314179413,11.3683340223233,4.67135179826375,1756,72.5919801570897,"Trump","Trump"
"Kansas","20165","Rush",1503,1197,233,73,79.6407185628742,15.5023286759814,4.85695276114438,964,64.1383898868929,"Trump","Trump"
"Kansas","20167","Russell",3193,2574,461,158,80.6138427810836,14.4378327591607,4.94832445975572,2113,66.1760100219229,"Trump","Trump"
"Kansas","20169","Saline",22064,13828,6317,1919,62.6722262509064,28.6303480783176,8.69742567077592,7511,34.0418781725888,"Trump","Trump"
"Kansas","20171","Scott",2202,1865,236,101,84.6957311534968,10.7175295186194,4.58673932788374,1629,73.9782016348774,"Trump","Trump"
"Kansas","20173","Sedgwick",191798,104353,69627,17818,54.4077623332881,36.3022554979718,9.28998216874003,34726,18.1055068353163,"Trump","Trump"
"Kansas","20175","Seward",5038,3159,1628,251,62.7034537514887,32.3144104803493,4.98213576816197,1531,30.3890432711394,"Trump","Trump"
"Kansas","20177","Shawnee",76766,35934,33926,6906,46.8097855821588,44.1940442383347,8.99617017950655,2008,2.61574134382409,"Trump","Trump"
"Kansas","20179","Sheridan",1374,1197,127,50,87.117903930131,9.24308588064047,3.63901018922853,1070,77.8748180494905,"Trump","Trump"
"Kansas","20181","Sherman",2612,2089,347,176,79.9770290964778,13.2848392036753,6.73813169984686,1742,66.6921898928024,"Trump","Trump"
"Kansas","20183","Smith",2042,1661,297,84,81.3418217433888,14.5445641527914,4.11361410381978,1364,66.7972575905975,"Trump","Trump"
"Kansas","20185","Stafford",1896,1490,304,102,78.5864978902954,16.0337552742616,5.37974683544304,1186,62.5527426160338,"Trump","Trump"
"Kansas","20187","Stanton",637,492,115,30,77.2370486656201,18.0533751962323,4.70957613814757,377,59.1836734693878,"Trump","Trump"
"Kansas","20189","Stevens",1891,1599,220,72,84.5584346906399,11.6340560549974,3.80750925436277,1379,72.9243786356425,"Trump","Trump"
"Kansas","20191","Sumner",9722,6984,2076,662,71.8370705616128,21.3536309401358,6.80929849825139,4908,50.4834396214771,"Trump","Trump"
"Kansas","20193","Thomas",3576,2908,473,195,81.3199105145414,13.2270693512304,5.45302013422819,2435,68.092841163311,"Trump","Trump"
"Kansas","20195","Trego",1482,1227,198,57,82.7935222672065,13.3603238866397,3.84615384615385,1029,69.4331983805668,"Trump","Trump"
"Kansas","20197","Wabaunsee",3380,2372,776,232,70.1775147928994,22.9585798816568,6.86390532544379,1596,47.2189349112426,"Trump","Trump"
"Kansas","20199","Wallace",798,721,46,31,90.3508771929825,5.76441102756892,3.88471177944862,675,84.5864661654135,"Trump","Trump"
"Kansas","20201","Washington",2765,2194,387,184,79.3490054249548,13.996383363472,6.65461121157324,1807,65.3526220614828,"Trump","Trump"
"Kansas","20203","Wichita",956,769,140,47,80.4393305439331,14.6443514644351,4.9163179916318,629,65.7949790794979,"Trump","Trump"
"Kansas","20205","Wilson",3591,2788,594,209,77.6385407964355,16.5413533834586,5.82010582010582,2194,61.0971874129769,"Trump","Trump"
"Kansas","20207","Woodson",1443,1082,273,88,74.982674982675,18.9189189189189,6.0984060984061,809,56.0637560637561,"Trump","Trump"
